system:index,changed_mean,changed_mode,degradation_mean,degradation_mode,lulc_2018_mean,lulc_2018_mode,lulc_2023_mean,lulc_2023_mode,net_change,recovery_mean,recovery_mode,.geo
"1103,517",0.045,0.0,0.0,0.0,6.565,7.0,6.5225,7.0,0.05555555555555555,0.05555555555555555,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.08417583838322,46.44290018897926],[99.17400736679517,46.44290018897926],[99.17400736679517,46.532731717391215],[99.08417583838322,46.532731717391215],[99.08417583838322,46.44290018897926]]]}"
"1104,517",0.0175,0.0,0.14285714285714285,0.0,6.9875,7.0,6.9525,7.0,0.14285714285714285,0.2857142857142857,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.17400736679517,46.44290018897926],[99.26383889520712,46.44290018897926],[99.26383889520712,46.532731717391215],[99.17400736679517,46.532731717391215],[99.17400736679517,46.44290018897926]]]}"
"1105,517",0.025,0.0,0.2,0.0,6.9375,7.0,6.895,7.0,0.49999999999999994,0.7,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.26383889520712,46.44290018897926],[99.35367042361908,46.44290018897926],[99.35367042361908,46.532731717391215],[99.26383889520712,46.532731717391215],[99.26383889520712,46.44290018897926]]]}"
"1106,517",0.0075,0.0,0.0,0.0,6.98,7.0,6.965,7.0,1.0,1.0,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.35367042361908,46.44290018897926],[99.44350195203103,46.44290018897926],[99.44350195203103,46.532731717391215],[99.35367042361908,46.532731717391215],[99.35367042361908,46.44290018897926]]]}"
"1107,517",0.0025,0.0,0.0,0.0,7.0,7.0,6.995,7.0,1.0,1.0,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.44350195203103,46.44290018897926],[99.53333348044298,46.44290018897926],[99.53333348044298,46.532731717391215],[99.44350195203103,46.532731717391215],[99.44350195203103,46.44290018897926]]]}"
"1108,517",0.0125,0.0,0.0,0.0,7.0,7.0,6.975,7.0,1.0,1.0,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.53333348044298,46.44290018897926],[99.62316500885493,46.44290018897926],[99.62316500885493,46.532731717391215],[99.53333348044298,46.532731717391215],[99.53333348044298,46.44290018897926]]]}"
"1109,517",0.055,0.0,0.045454545454545456,0.0,6.9325,7.0,6.8275,7.0,0.5909090909090909,0.6363636363636364,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.62316500885493,46.44290018897926],[99.71299653726689,46.44290018897926],[99.71299653726689,46.532731717391215],[99.62316500885493,46.532731717391215],[99.62316500885493,46.44290018897926]]]}"
"1110,517",0.145,0.0,0.0,0.0,6.68,7.0,6.2525,7.0,0.15517241379310345,0.15517241379310345,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.71299653726689,46.44290018897926],[99.80282806567884,46.44290018897926],[99.80282806567884,46.532731717391215],[99.71299653726689,46.532731717391215],[99.71299653726689,46.44290018897926]]]}"
"1111,517",0.035,0.0,0.5,0.0,6.935,7.0,6.9325,7.0,-0.2857142857142857,0.21428571428571427,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.80282806567884,46.44290018897926],[99.89265959409079,46.44290018897926],[99.89265959409079,46.532731717391215],[99.80282806567884,46.532731717391215],[99.80282806567884,46.44290018897926]]]}"
"1112,517",0.0425,0.0,1.0,1.0,6.875,7.0,6.96,7.0,-1.0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.89265959409079,46.44290018897926],[99.98249112250274,46.44290018897926],[99.98249112250274,46.532731717391215],[99.89265959409079,46.532731717391215],[99.89265959409079,46.44290018897926]]]}"
"1113,517",0.0425,0.0,0.23529411764705882,0.0,6.94,7.0,6.87,7.0,0.11764705882352944,0.35294117647058826,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[99.98249112250274,46.44290018897926],[100.07232265091469,46.44290018897926],[100.07232265091469,46.532731717391215],[99.98249112250274,46.532731717391215],[99.98249112250274,46.44290018897926]]]}"
"1114,517",0.09,0.0,0.0,0.0,6.9425,7.0,6.6925,7.0,0.2222222222222222,0.2222222222222222,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.07232265091469,46.44290018897926],[100.16215417932665,46.44290018897926],[100.16215417932665,46.532731717391215],[100.07232265091469,46.532731717391215],[100.07232265091469,46.44290018897926]]]}"
"1115,517",0.07,0.0,0.0,0.0,6.97,7.0,6.7925,7.0,0.03571428571428571,0.03571428571428571,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.16215417932665,46.44290018897926],[100.2519857077386,46.44290018897926],[100.2519857077386,46.532731717391215],[100.16215417932665,46.532731717391215],[100.16215417932665,46.44290018897926]]]}"
"1116,517",0.095,0.0,0.02631578947368421,0.0,6.83,7.0,6.685,7.0,0.0,0.02631578947368421,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.2519857077386,46.44290018897926],[100.34181723615055,46.44290018897926],[100.34181723615055,46.532731717391215],[100.2519857077386,46.532731717391215],[100.2519857077386,46.44290018897926]]]}"
"1117,517",0.17,0.0,0.0,0.0,6.18,7.0,5.755,7.0,0.14705882352941177,0.14705882352941177,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.34181723615055,46.44290018897926],[100.4316487645625,46.44290018897926],[100.4316487645625,46.532731717391215],[100.34181723615055,46.532731717391215],[100.34181723615055,46.44290018897926]]]}"
"1118,517",0.2025,0.0,0.20987654320987653,0.0,5.44,7.0,5.175,7.0,0.07407407407407407,0.2839506172839506,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.4316487645625,46.44290018897926],[100.52148029297446,46.44290018897926],[100.52148029297446,46.532731717391215],[100.4316487645625,46.532731717391215],[100.4316487645625,46.44290018897926]]]}"
"1119,517",0.2225,0.0,0.25842696629213485,0.0,4.855,7.0,4.505,7.0,0.1685393258426966,0.42696629213483145,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.52148029297446,46.44290018897926],[100.61131182138641,46.44290018897926],[100.61131182138641,46.532731717391215],[100.52148029297446,46.532731717391215],[100.52148029297446,46.44290018897926]]]}"
"1120,517",0.2375,0.0,0.08421052631578947,0.0,6.19,7.0,5.59,7.0,0.21052631578947367,0.29473684210526313,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.61131182138641,46.44290018897926],[100.70114334979836,46.44290018897926],[100.70114334979836,46.532731717391215],[100.61131182138641,46.532731717391215],[100.61131182138641,46.44290018897926]]]}"
"1121,517",0.2025,0.0,0.20987654320987653,0.0,5.87,7.0,5.3675,7.0,0.4074074074074074,0.6172839506172839,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.70114334979836,46.44290018897926],[100.7909748782103,46.44290018897926],[100.7909748782103,46.532731717391215],[100.70114334979836,46.532731717391215],[100.70114334979836,46.44290018897926]]]}"
"1122,517",0.1525,0.0,0.5573770491803278,1.0,5.3225,7.0,5.5575,7.0,-0.360655737704918,0.19672131147540983,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.7909748782103,46.44290018897926],[100.88080640662226,46.44290018897926],[100.88080640662226,46.532731717391215],[100.7909748782103,46.532731717391215],[100.7909748782103,46.44290018897926]]]}"
"1123,517",0.1525,0.0,0.6721311475409836,1.0,4.88,7.0,5.2,7.0,-0.540983606557377,0.13114754098360656,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.88080640662226,46.44290018897926],[100.97063793503422,46.44290018897926],[100.97063793503422,46.532731717391215],[100.88080640662226,46.532731717391215],[100.88080640662226,46.44290018897926]]]}"
"1124,517",0.2125,0.0,0.6352941176470588,1.0,4.1725,7.0,4.4925,7.0,-0.47058823529411764,0.16470588235294117,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[100.97063793503422,46.44290018897926],[101.06046946344617,46.44290018897926],[101.06046946344617,46.532731717391215],[100.97063793503422,46.532731717391215],[100.97063793503422,46.44290018897926]]]}"
"1125,517",0.27,0.0,0.6388888888888888,1.0,5.27,7.0,5.6475,7.0,-0.4722222222222222,0.16666666666666666,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.06046946344617,46.44290018897926],[101.15030099185812,46.44290018897926],[101.15030099185812,46.532731717391215],[101.06046946344617,46.532731717391215],[101.06046946344617,46.44290018897926]]]}"
"1126,517",0.2375,0.0,0.7578947368421053,1.0,6.0525,7.0,6.3875,7.0,-0.5578947368421052,0.2,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.15030099185812,46.44290018897926],[101.24013252027007,46.44290018897926],[101.24013252027007,46.532731717391215],[101.15030099185812,46.532731717391215],[101.15030099185812,46.44290018897926]]]}"
"1127,517",0.395,0.0,0.5886075949367089,1.0,4.1525,2.0,4.825,7.0,-0.5569620253164558,0.03164556962025317,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.24013252027007,46.44290018897926],[101.32996404868202,46.44290018897926],[101.32996404868202,46.532731717391215],[101.24013252027007,46.532731717391215],[101.24013252027007,46.44290018897926]]]}"
"1128,517",0.3675,0.0,0.7959183673469388,1.0,4.57,7.0,5.6,7.0,-0.7755102040816326,0.02040816326530612,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.32996404868202,46.44290018897926],[101.41979557709398,46.44290018897926],[101.41979557709398,46.532731717391215],[101.32996404868202,46.532731717391215],[101.32996404868202,46.44290018897926]]]}"
"1129,517",0.3675,0.0,0.6870748299319728,1.0,3.665,2.0,4.2825,2.0,-0.6190476190476191,0.06802721088435375,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.41979557709398,46.44290018897926],[101.50962710550593,46.44290018897926],[101.50962710550593,46.532731717391215],[101.41979557709398,46.532731717391215],[101.41979557709398,46.44290018897926]]]}"
"1130,517",0.2575,0.0,0.8155339805825242,1.0,4.2075,2.0,4.86,7.0,-0.7864077669902912,0.02912621359223301,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.50962710550593,46.44290018897926],[101.59945863391788,46.44290018897926],[101.59945863391788,46.532731717391215],[101.50962710550593,46.532731717391215],[101.50962710550593,46.44290018897926]]]}"
"1131,517",0.3,0.0,0.7833333333333333,1.0,3.56,2.0,4.3175,7.0,-0.7666666666666666,0.016666666666666666,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.59945863391788,46.44290018897926],[101.68929016232983,46.44290018897926],[101.68929016232983,46.532731717391215],[101.59945863391788,46.532731717391215],[101.59945863391788,46.44290018897926]]]}"
"1132,517",0.3025,0.0,0.7520661157024794,1.0,4.455,7.0,5.1875,7.0,-0.71900826446281,0.03305785123966942,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.68929016232983,46.44290018897926],[101.77912169074179,46.44290018897926],[101.77912169074179,46.532731717391215],[101.68929016232983,46.532731717391215],[101.68929016232983,46.44290018897926]]]}"
"1133,517",0.27,0.0,0.5092592592592593,1.0,3.76,2.0,3.865,2.0,-0.43518518518518523,0.07407407407407407,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.77912169074179,46.44290018897926],[101.86895321915374,46.44290018897926],[101.86895321915374,46.532731717391215],[101.77912169074179,46.532731717391215],[101.77912169074179,46.44290018897926]]]}"
"1134,517",0.27,0.0,0.5277777777777778,1.0,4.6825,5.0,4.8375,7.0,-0.4444444444444445,0.08333333333333333,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.86895321915374,46.44290018897926],[101.95878474756569,46.44290018897926],[101.95878474756569,46.532731717391215],[101.86895321915374,46.532731717391215],[101.86895321915374,46.44290018897926]]]}"
"1135,517",0.26,0.0,0.46153846153846156,0.0,4.755,7.0,4.9075,7.0,-0.326923076923077,0.1346153846153846,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[101.95878474756569,46.44290018897926],[102.04861627597764,46.44290018897926],[102.04861627597764,46.532731717391215],[101.95878474756569,46.532731717391215],[101.95878474756569,46.44290018897926]]]}"
"1136,517",0.1625,0.0,0.3230769230769231,0.0,3.795,2.0,3.8125,2.0,-0.07692307692307693,0.24615384615384617,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.04861627597764,46.44290018897926],[102.13844780438959,46.44290018897926],[102.13844780438959,46.532731717391215],[102.04861627597764,46.532731717391215],[102.04861627597764,46.44290018897926]]]}"
"1137,517",0.205,0.0,0.45121951219512196,0.0,4.56,7.0,4.8925,7.0,-0.35365853658536583,0.0975609756097561,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.13844780438959,46.44290018897926],[102.22827933280155,46.44290018897926],[102.22827933280155,46.532731717391215],[102.13844780438959,46.532731717391215],[102.13844780438959,46.44290018897926]]]}"
"1138,517",0.1175,0.0,0.2765957446808511,0.0,4.775,7.0,4.605,7.0,0.2553191489361702,0.5319148936170213,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.22827933280155,46.44290018897926],[102.3181108612135,46.44290018897926],[102.3181108612135,46.532731717391215],[102.22827933280155,46.532731717391215],[102.22827933280155,46.44290018897926]]]}"
"1139,517",0.1225,0.0,0.7551020408163265,1.0,4.5275,7.0,4.865,7.0,-0.5714285714285714,0.1836734693877551,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.3181108612135,46.44290018897926],[102.40794238962545,46.44290018897926],[102.40794238962545,46.532731717391215],[102.3181108612135,46.532731717391215],[102.3181108612135,46.44290018897926]]]}"
"1140,517",0.1525,0.0,0.9016393442622951,1.0,5.0675,7.0,5.6575,7.0,-0.819672131147541,0.08196721311475409,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.40794238962545,46.44290018897926],[102.4977739180374,46.44290018897926],[102.4977739180374,46.532731717391215],[102.40794238962545,46.532731717391215],[102.40794238962545,46.44290018897926]]]}"
"1141,517",0.22,0.0,0.4318181818181818,0.0,4.8825,7.0,5.2175,7.0,-0.3522727272727273,0.07954545454545454,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.4977739180374,46.44290018897926],[102.58760544644934,46.44290018897926],[102.58760544644934,46.532731717391215],[102.4977739180374,46.532731717391215],[102.4977739180374,46.44290018897926]]]}"
"1142,517",0.2175,0.0,0.21839080459770116,0.0,5.4475,7.0,5.87,7.0,-0.20689655172413796,0.011494252873563218,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.58760544644934,46.44290018897926],[102.67743697486131,46.44290018897926],[102.67743697486131,46.532731717391215],[102.58760544644934,46.532731717391215],[102.58760544644934,46.44290018897926]]]}"
"1143,517",0.2225,0.0,0.34831460674157305,0.0,5.8675,7.0,6.035,7.0,-0.3258426966292135,0.02247191011235955,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.67743697486131,46.44290018897926],[102.76726850327326,46.44290018897926],[102.76726850327326,46.532731717391215],[102.67743697486131,46.532731717391215],[102.67743697486131,46.44290018897926]]]}"
"1144,517",0.145,0.0,0.5344827586206896,1.0,6.3975,7.0,6.665,7.0,-0.5172413793103448,0.017241379310344827,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.76726850327326,46.44290018897926],[102.8571000316852,46.44290018897926],[102.8571000316852,46.532731717391215],[102.76726850327326,46.532731717391215],[102.76726850327326,46.44290018897926]]]}"
"1145,517",0.06,0.0,0.5416666666666666,1.0,6.7975,7.0,6.93,7.0,-0.5416666666666666,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.8571000316852,46.44290018897926],[102.94693156009716,46.44290018897926],[102.94693156009716,46.532731717391215],[102.8571000316852,46.532731717391215],[102.8571000316852,46.44290018897926]]]}"
"1146,517",0.0925,0.0,0.918918918918919,1.0,6.255,7.0,6.6525,7.0,-0.918918918918919,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[102.94693156009716,46.44290018897926],[103.03676308850912,46.44290018897926],[103.03676308850912,46.532731717391215],[102.94693156009716,46.532731717391215],[102.94693156009716,46.44290018897926]]]}"
"1147,517",0.07,0.0,0.9285714285714286,1.0,6.565,7.0,6.8625,7.0,-0.8928571428571429,0.03571428571428571,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.03676308850912,46.44290018897926],[103.12659461692107,46.44290018897926],[103.12659461692107,46.532731717391215],[103.03676308850912,46.532731717391215],[103.03676308850912,46.44290018897926]]]}"
"1148,517",0.07,0.0,0.75,1.0,6.475,7.0,6.71,7.0,-0.6071428571428572,0.14285714285714285,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.12659461692107,46.44290018897926],[103.21642614533302,46.44290018897926],[103.21642614533302,46.532731717391215],[103.12659461692107,46.532731717391215],[103.12659461692107,46.44290018897926]]]}"
"1149,517",0.0175,0.0,0.5714285714285714,1.0,6.905,7.0,6.9425,7.0,-0.42857142857142855,0.14285714285714285,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.21642614533302,46.44290018897926],[103.30625767374497,46.44290018897926],[103.30625767374497,46.532731717391215],[103.21642614533302,46.532731717391215],[103.21642614533302,46.44290018897926]]]}"
"1150,517",0.095,0.0,0.0,0.0,6.66,7.0,6.705,7.0,0.4473684210526316,0.4473684210526316,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.30625767374497,46.44290018897926],[103.39608920215692,46.44290018897926],[103.39608920215692,46.532731717391215],[103.30625767374497,46.532731717391215],[103.30625767374497,46.44290018897926]]]}"
"1151,517",0.02,0.0,0.0,0.0,6.8825,7.0,6.8375,7.0,0.75,0.75,1.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.39608920215692,46.44290018897926],[103.48592073056888,46.44290018897926],[103.48592073056888,46.532731717391215],[103.39608920215692,46.532731717391215],[103.39608920215692,46.44290018897926]]]}"
"1152,517",0.025,0.0,0.1,0.0,6.89,7.0,6.9625,7.0,-0.1,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.48592073056888,46.44290018897926],[103.57575225898083,46.44290018897926],[103.57575225898083,46.532731717391215],[103.48592073056888,46.532731717391215],[103.48592073056888,46.44290018897926]]]}"
"1153,517",0.0425,0.0,0.0,0.0,6.87,7.0,6.8425,7.0,0.47058823529411764,0.47058823529411764,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.57575225898083,46.44290018897926],[103.66558378739278,46.44290018897926],[103.66558378739278,46.532731717391215],[103.57575225898083,46.532731717391215],[103.57575225898083,46.44290018897926]]]}"
"1154,517",0.0175,0.0,0.14285714285714285,0.0,6.9375,7.0,6.895,7.0,0.14285714285714285,0.2857142857142857,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.66558378739278,46.44290018897926],[103.75541531580473,46.44290018897926],[103.75541531580473,46.532731717391215],[103.66558378739278,46.532731717391215],[103.66558378739278,46.44290018897926]]]}"
"1155,517",0.015,0.0,0.0,0.0,6.9875,7.0,6.95,7.0,0.5,0.5,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.75541531580473,46.44290018897926],[103.84524684421667,46.44290018897926],[103.84524684421667,46.532731717391215],[103.75541531580473,46.532731717391215],[103.75541531580473,46.44290018897926]]]}"
"1156,517",0.035,0.0,0.07142857142857142,0.0,6.9475,7.0,6.88,7.0,0.2857142857142857,0.35714285714285715,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.84524684421667,46.44290018897926],[103.93507837262864,46.44290018897926],[103.93507837262864,46.532731717391215],[103.84524684421667,46.532731717391215],[103.84524684421667,46.44290018897926]]]}"
"1157,517",0.04,0.0,0.0,0.0,6.785,7.0,6.8775,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[103.93507837262864,46.44290018897926],[104.02490990104059,46.44290018897926],[104.02490990104059,46.532731717391215],[103.93507837262864,46.532731717391215],[103.93507837262864,46.44290018897926]]]}"
"1158,517",0.005,0.0,0.0,0.0,6.9625,7.0,6.9475,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.02490990104059,46.44290018897926],[104.11474142945254,46.44290018897926],[104.11474142945254,46.532731717391215],[104.02490990104059,46.532731717391215],[104.02490990104059,46.44290018897926]]]}"
"1159,517",0.07,0.0,0.07142857142857142,0.0,6.74,7.0,6.735,7.0,0.14285714285714285,0.21428571428571427,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.11474142945254,46.44290018897926],[104.20457295786449,46.44290018897926],[104.20457295786449,46.532731717391215],[104.11474142945254,46.532731717391215],[104.11474142945254,46.44290018897926]]]}"
"1160,517",0.1825,0.0,0.0,0.0,6.355,7.0,6.5675,7.0,0.136986301369863,0.136986301369863,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.20457295786449,46.44290018897926],[104.29440448627645,46.44290018897926],[104.29440448627645,46.532731717391215],[104.20457295786449,46.532731717391215],[104.20457295786449,46.44290018897926]]]}"
"1161,517",0.27,0.0,0.0,0.0,6.065,7.0,6.4875,7.0,0.009259259259259259,0.009259259259259259,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.29440448627645,46.44290018897926],[104.3842360146884,46.44290018897926],[104.3842360146884,46.532731717391215],[104.29440448627645,46.532731717391215],[104.29440448627645,46.44290018897926]]]}"
"1162,517",0.2425,0.0,0.0,0.0,6.17,7.0,6.54,7.0,0.10309278350515463,0.10309278350515463,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.3842360146884,46.44290018897926],[104.47406754310035,46.44290018897926],[104.47406754310035,46.532731717391215],[104.3842360146884,46.532731717391215],[104.3842360146884,46.44290018897926]]]}"
"1163,517",0.085,0.0,0.0,0.0,6.71,7.0,6.8675,7.0,0.058823529411764705,0.058823529411764705,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.47406754310035,46.44290018897926],[104.5638990715123,46.44290018897926],[104.5638990715123,46.532731717391215],[104.47406754310035,46.532731717391215],[104.47406754310035,46.44290018897926]]]}"
"1164,517",0.015,0.0,0.0,0.0,6.9625,7.0,6.9575,7.0,0.16666666666666666,0.16666666666666666,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.5638990715123,46.44290018897926],[104.65373059992424,46.44290018897926],[104.65373059992424,46.532731717391215],[104.5638990715123,46.532731717391215],[104.5638990715123,46.44290018897926]]]}"
"1165,517",0.0125,0.0,0.0,0.0,6.96,7.0,6.99,7.0,0.2,0.2,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[104.65373059992424,46.44290018897926],[104.74356212833621,46.44290018897926],[104.74356212833621,46.532731717391215],[104.65373059992424,46.532731717391215],[104.65373059992424,46.44290018897926]]]}"
